Source,Target,Weight,Type
А.Р.Воронцов,А.И.Дубровский,1,directed
А.Р.Воронцов,М.В.Ломоносов,1,directed
А.Р.Воронцов,ЕкатеринаII,1,directed
А.Р.Воронцов,Е.Р.Дашкова,1,directed
А.Р.Воронцов,И.П.Елагин,1,directed
Ф.Беликов,ЕкатеринаII,1,directed
С.П.Румянцев,ЕкатеринаII,1,directed
С.П.Румянцев,Н.М.Карамзин,1,directed
С.П.Румянцев,Е.Р.Дашкова,1,directed
Я.А.Галинковский,Н.М.Карамзин,1,directed
Я.А.Галинковский,В.К.Тредиаковский,1,directed
Я.А.Галинковский,П.И.Макаров,1,directed
Я.А.Галинковский,И.И.Мартынов,1,directed
Я.А.Галинковский,Г.Р.Державин,1,directed
И.П.Хмельницкий,ЕкатеринаII,1,directed
Ф.К.Соколов,М.В.Ломоносов,1,directed
А.М.Котельницкий,Е.П.Люценко,1,directed
А.М.Котельницкий,Н.П.Осипов,1,directed
А.М.Котельницкий,И.М.Наумов,1,directed
А.М.Котельницкий,М.В.Ломоносов,1,directed
А.М.Котельницкий,В.К.Тредиаковский,1,directed
А.М.Котельницкий,Г.Р.Державин,1,directed
А.Ф.Хрущев,И.Михайлов,1,directed
А.Ф.Хрущев,С.А.Порошин,1,directed
А.Ф.Хрущев,Я.Я.Штелин,1,directed
А.Ф.Хрущев,М.В.Ломоносов,1,directed
А.Ф.Хрущев,И.С.Захаров,1,directed
А.Ф.Хрущев,А.Т.Болотов,1,directed
В.Г.Григорович-Барский,В.Г.Рубан,1,directed
М.Е.Головин,М.В.Ломоносов,1,directed
М.Е.Головин,Е.Р.Дашкова,1,directed
М.Е.Головин,В.К.Тредиаковский,1,directed
М.Е.Головин,Ф.П.Моисеенков,1,directed
М.Е.Головин,ЕкатеринаII,1,directed
Г.Ф.Дандоло,М.В.Ломоносов,1,directed
Ф.А.Козловский,Г.Р.Державин,1,directed
Ф.А.Козловский,ЕкатеринаII,1,directed
Ф.А.Козловский,А.В.Аргамаков,1,directed
Ф.А.Козловский,А.И.Мусин-Пушкин,1,directed
Ф.А.Козловский,П.М.Карабанов,1,directed
Ф.Я.Яремский,М.В.Ломоносов,1,directed
Ф.Я.Яремский,А.И.Дубровский,1,directed
Ф.Я.Яремский,Г.В.Козицкий,1,directed
Ф.Я.Яремский,Н.Н.Поповский,1,directed
А.Юшкевич,В.К.Тредиаковский,1,directed
А.Юшкевич,М.В.Ломоносов,1,directed
А.Юшкевич,И.К.Голеневский,1,directed
И.А.Алексеев,Д.С.Аничков,1,directed
И.А.Алексеев,ЕкатеринаII,1,directed
И.С.Захаров,И.П.Елагин,1,directed
И.С.Захаров,А.Ф.Хрущев,1,directed
И.С.Захаров,В.К.Тредиаковский,1,directed
И.С.Захаров,М.В.Ломоносов,1,directed
И.С.Захаров,Е.Р.Дашкова,1,directed
И.С.Захаров,ЕкатеринаII,1,directed
И.С.Захаров,Н.М.Карамзин,1,directed
И.С.Захаров,В.С.Подшивалов,1,directed
И.С.Захаров,Г.Р.Державин,1,directed
И.С.Захаров,И.И.Голиков,1,directed
М.И.Сусальников,Ф.Ф.Розанов,1,directed
В.Н.Татищев,П.Г.Левшин,1,directed
В.Н.Татищев,ЕкатеринаII,1,directed
П.П.Терликов,М.В.Ломоносов,1,directed
Е.С.Харламов,А.Д.Семичев,1,directed
Е.С.Харламов,С.А.Порошин,1,directed
Е.С.Харламов,Н.М.Карамзин,1,directed
С.Ю.Урусов,Н.М.Карамзин,1,directed
С.Ю.Урусов,Г.Г.Политковский,1,directed
А.К.Барсов,И.П.Максимович,1,directed
М.Гумилевский,В.Г.Рубан,1,directed
М.Гумилевский,ЕкатеринаII,1,directed
Ф.П.Ключарев,Г.И.Добрынин,1,directed
Ф.П.Ключарев,Н.И.Новиков,1,directed
Ф.П.Ключарев,Н.М.Карамзин,1,directed
Ф.П.Ключарев,Г.Р.Державин,1,directed
Ф.П.Ключарев,А.Ф.Лабзин,1,directed
Ф.П.Ключарев,О.П.Козодавлев,1,directed
Ф.П.Ключарев,М.М.Вышеславцев,1,directed
И.И.Тревогин,ЕкатеринаII,1,directed
Ф.В.Генш,В.И.Бибиков,1,directed
Ф.В.Генш,А.О.Аблесимов,1,directed
М.И.Ильинский,ЕкатеринаII,1,directed
И.В.Коростовцев,С.Г.Миславский,1,directed
И.В.Коростовцев,А.О.Аблесимов,1,directed
И.В.Коростовцев,А.Ф.Севастьянов,1,directed
Ф.С.Ефремов,ЕкатеринаII,1,directed
И.И.Сидоровский,М.С.Пахомов,1,directed
П.П.Икосов,Н.И.Новиков,1,directed
П.П.Икосов,М.И.Антоновский,1,directed
П.П.Икосов,С.С.Бобров,1,directed
П.П.Икосов,М.В.Ломоносов,1,directed
П.П.Икосов,М.И.Невзоров,1,directed
И.И.Беляев,И.В.Шишкин,1,directed
И.И.Запольский,В.С.Подшивалов,1,directed
И.Ф.Румянцев,А.В.Олешев,1,directed
И.И.Завалишин,ЕкатеринаII,1,directed
И.И.Завалишин,М.В.Ломоносов,1,directed
И.И.Завалишин,Е.Р.Дашкова,1,directed
И.И.Завалишин,Г.Р.Державин,1,directed
Г.Л.Брайко,Я.Б.Княжнин,1,directed
Г.Л.Брайко,Б.Ф.Арндт,1,directed
Г.Л.Брайко,Г.Р.Державин,1,directed
Г.Л.Брайко,В.В.Капнист,1,directed
Г.Л.Брайко,И.И.Хемницер,1,directed
М.М.Херасков,В.К.Тредиаковский,1,directed
М.М.Херасков,И.И.Мелиссино,1,directed
М.М.Херасков,Я.И.Булгаков,1,directed
М.М.Херасков,С.Г.Домашнев,1,directed
М.М.Херасков,В.Д.Санковский,1,directed
М.М.Херасков,В.Г.Рубан,1,directed
М.М.Херасков,Я.Я.Штелин,1,directed
М.М.Херасков,М.В.Ломоносов,1,directed
М.М.Херасков,Н.Н.Поповский,1,directed
М.М.Херасков,Г.Р.Державин,1,directed
М.М.Херасков,ЕкатеринаII,1,directed
М.М.Херасков,Е.Р.Дашкова,1,directed
М.М.Херасков,Ф.Г.Волков,1,directed
М.М.Херасков,И.А.Третьяков,1,directed
М.М.Херасков,В.Е.Адодуров,1,directed
М.М.Херасков,Н.М.Карамзин,1,directed
М.М.Херасков,Ф.А.Козловский,1,directed
М.М.Херасков,С.В.Нарышкин,1,directed
М.М.Херасков,Н.И.Новиков,1,directed
М.М.Херасков,М.М.Щербатов,1,directed
М.М.Херасков,В.И.Лукин,1,directed
М.М.Херасков,А.Д.Кантемир,1,directed
М.М.Херасков,В.В.Ханыков,1,directed
М.М.Херасков,Е.И.Костров,1,directed
М.М.Херасков,Г.П.Каменев,1,directed
М.М.Херасков,И.И.Хемницер,1,directed
М.М.Херасков,А.Т.Болотов,1,directed
М.М.Херасков,Ф.И.Сапожников,1,directed
М.М.Херасков,И.Е.Срезневский,1,directed
М.М.Херасков,П.В.Победоносцев,1,directed
М.М.Херасков,И.П.Елагин,1,directed
М.М.Херасков,А.М.Кутузов,1,directed
М.М.Херасков,В.П.Петров,1,directed
М.М.Херасков,М.Л.Магницкий,1,directed
М.М.Херасков,С.Е.Родзянка,1,directed
П.Яковлев,А.М.Шумлянский,1,directed
Ип.Ф.Богданович,С.Г.Домашнев,1,directed
Ип.Ф.Богданович,П.И.Фонвизин,1,directed
Ип.Ф.Богданович,ЕкатеринаII,1,directed
Ип.Ф.Богданович,Е.Р.Дашкова,1,directed
Ип.Ф.Богданович,В.И.Лукин,1,directed
Ип.Ф.Богданович,А.М.Белосельский-Белозерский,1,directed
Ип.Ф.Богданович,Я.И.Булгаков,1,directed
Ип.Ф.Богданович,Я.Я.Штелин,1,directed
Ип.Ф.Богданович,Г.Л.Брайко,1,directed
Ип.Ф.Богданович,В.Г.Рубан,1,directed
Ип.Ф.Богданович,П.Е.Екимов,1,directed
Ип.Ф.Богданович,Б.Ф.Арндт,1,directed
Ип.Ф.Богданович,М.В.Ломоносов,1,directed
Ип.Ф.Богданович,О.П.Козодавлев,1,directed
Ип.Ф.Богданович,Г.Р.Державин,1,directed
Ип.Ф.Богданович,Н.А.Львов,1,directed
Ип.Ф.Богданович,В.В.Капнист,1,directed
Ип.Ф.Богданович,Н.М.Кугушев,1,directed
Ип.Ф.Богданович,А.А.Палицын,1,directed
Ип.Ф.Богданович,П.П.Бекетов,1,directed
С.М.Козьмин,ЕкатеринаII,1,directed
С.М.Козьмин,С.А.Порошин,1,directed
С.М.Козьмин,М.М.Херасков,1,directed
С.М.Козьмин,И.П.Степанов,1,directed
П.Е.Екимов,И.И.Шувалов,1,directed
П.Е.Екимов,ЕкатеринаII,1,directed
П.Е.Екимов,Г.А.Полетика,1,directed
П.Е.Екимов,Г.В.Козицкий,1,directed
П.Е.Екимов,Е.И.Костров,1,directed
П.Е.Екимов,С.Г.Домашнев,1,directed
В.В.Голицына,Г.Р.Державин,1,directed
В.В.Голицына,А.Крылов,1,directed
Ф.О.Туманский,И.Г.Туманский,1,directed
Ф.О.Туманский,А.Шурлин,1,directed
Ф.О.Туманский,С.Г.Домашнев,1,directed
Ф.О.Туманский,И.И.Лепехин,1,directed
Ф.О.Туманский,ЕкатеринаII,1,directed
Ф.О.Туманский,О.П.Козодавлев,1,directed
Ф.О.Туманский,Г.Р.Державин,1,directed
Ф.О.Туманский,В.В.Капнист,1,directed
Ф.О.Туманский,П.М.Карабанов,1,directed
Ф.О.Туманский,И.С.Захаров,1,directed
Ф.О.Туманский,В.С.Подшивалов,1,directed
Ф.О.Туманский,П.Н.Крекшин,1,directed
Ф.О.Туманский,И.С.Барков,1,directed
Ф.О.Туманский,М.В.Ломоносов,1,directed
Ф.О.Туманский,Н.М.Карамзин,1,directed
Ф.О.Туманский,Е.И.Костров,1,directed
П.М.Захарьин,Г.Р.Державин,1,directed
П.М.Захарьин,ЕкатеринаII,1,directed
Ф.Г.Волков,ЕкатеринаII,1,directed
Ф.Г.Волков,Г.Р.Державин,1,directed
Ф.Г.Волков,Г.А.Хованский,1,directed
Ф.Г.Волков,И.И.Бахтин,1,directed
Ф.Г.Волков,М.М.Херасков,1,directed
Ф.Г.Волков,Н.Н.Мотонис,1,directed
Ф.Г.Волков,Г.В.Козицкий,1,directed
П.И.Соколов,Е.Р.Дашкова,1,directed
П.И.Соколов,М.В.Ломоносов,1,directed
П.И.Соколов,Д.М.Соколов,1,directed
П.И.Соколов,Г.Р.Державин,1,directed
П.И.Соколов,И.И.Хемницер,1,directed
П.И.Соколов,П.И.Голенищев-Кутузов,1,directed
П.И.Соколов,П.М.Карабанов,1,directed
П.И.Соколов,П.Е.Екимов,1,directed
П.И.Соколов,О.П.Козодавлев,1,directed
А.В.Раздеришин,ЕкатеринаII,1,directed
Х.Х.Безак,И.И.Бецкой,1,directed
А.А.Артемьев,С.Е.Десницкий,1,directed
А.А.Артемьев,И.А.Третьяков,1,directed
А.А.Артемьев,И.И.Мелиссино,1,directed
А.А.Артемьев,Е.В.Хераскова,1,directed
А.А.Артемьев,Е.И.Костров,1,directed
М.Шванвиц,И.П.Яхонтов,1,directed
М.Шванвиц,А.Д.Кантемир,1,directed
М.Шванвиц,Н.Г.Курганов,1,directed
М.Шванвиц,В.Е.Адодуров,1,directed
М.Шванвиц,Я.Я.Штелин,1,directed
М.Шванвиц,И.С.Горлицкий,1,directed
М.Шванвиц,Н.И.Новиков,1,directed
П.И.Фонвизин,Ф.Я.Яремский,1,directed
П.И.Фонвизин,В.Д.Санковский,1,directed
П.И.Фонвизин,А.А.Ржевский,1,directed
П.И.Фонвизин,А.М.Белосельский-Белозерский,1,directed
П.И.Фонвизин,А.Н.Радищев,1,directed
П.И.Фонвизин,М.М.Херасков,1,directed
П.И.Фонвизин,И.И.Шувалов,1,directed
П.И.Фонвизин,И.И.Мелиссино,1,directed
П.И.Фонвизин,Х.А.Чеботарев,1,directed
П.И.Фонвизин,П.А.Сохацкий,1,directed
П.И.Фонвизин,И.С.Андреевский,1,directed
П.И.Фонвизин,М.Г.Гаврилов,1,directed
П.И.Фонвизин,Н.Марков,1,directed
П.И.Фонвизин,С.Орлов,1,directed
П.И.Фонвизин,Л.Павловский,1,directed
П.И.Фонвизин,ЕкатеринаII,1,directed
А.М.Белосельский-Белозерский,М.В.Ломоносов,1,directed
А.М.Белосельский-Белозерский,И.П.Елагин,1,directed
А.М.Белосельский-Белозерский,А.В.Олсуфьев,1,directed
А.М.Белосельский-Белозерский,ЕкатеринаII,1,directed
А.М.Белосельский-Белозерский,Н.М.Карамзин,1,directed
А.М.Белосельский-Белозерский,Г.Р.Державин,1,directed
Д.П.Цицианов,Г.Р.Державин,1,directed
В.Г.Костыгов,М.В.Ломоносов,1,directed
В.Г.Костыгов,Л.И.Бакмейстер,1,directed
М.М.Смирнов,Е.П.Свиньина,1,directed
